"logFC" "logCPM" "F" "PValue" "FDR"
"STYXL1" 1.02786157729525 4.09880650650916 7.15409101894239 0.0250400593309197 0.0667104427845828
"LOC145783" 0.994459692384346 1.82927425570534 7.15494804431144 0.0250470394422099 0.0667212850584083
"LOC105377321" -2.75891827014114 -0.834896428485579 7.04598475490119 0.0250500909704765 0.0667216609153216
"USP40" 0.781276742824819 5.5507739759752 7.15048694027069 0.0250679115653476 0.0667613699623133
"DDX58" 1.06662486094345 3.72225634158942 7.14983348235751 0.0250745990006302 0.0667714231721975
"FIGNL1" -1.19260329014989 2.80193412086423 7.14765299056118 0.0250952361642781 0.0668186166162688
"COQ4" 0.980420694759602 5.24965121400777 7.14249131555311 0.0251299211869859 0.066898412764722
"NDUFA7" -0.980900632263391 4.09370727415074 7.1424515330557 0.0251310416894127 0.066898412764722
"FMO4" 1.15849906911673 2.47186444311098 7.14249303914174 0.0251366825184436 0.0669056596697224
"EI24P2" 1.44435196493519 -0.962016624531671 7.16615571626664 0.0251401610925416 0.0669071503420614
"SNORD47" 1.48073371772236 0.673646371131422 7.14986941521884 0.0251455942890502 0.0669093853374761
"KCND1" -2.07425383435722 2.7349956588517 7.14159148750976 0.0251468381272713 0.0669093853374761
"DLAT" -0.813726519162194 4.51147604278841 7.13912014437104 0.0251561391826569 0.0669198278349467
"GDI2P2" 1.11779861818773 1.99215033697177 7.14047411653722 0.0251566009283128 0.0669198278349467
"LINC01530" -1.35030894372945 0.578537551442423 7.15206131682036 0.0251617331001661 0.0669243195780848
"TAB3" 0.860531379998882 5.08003836593019 7.13809105410965 0.0251641280158382 0.0669243195780848
"TVP23CP2" 1.35291410036557 -0.749990744280887 7.16954927131996 0.0251716582788561 0.0669365811440407
"GDPD4" 1.74214836072646 -1.29710137940497 7.10871282702232 0.0251992883242729 0.0670022830937086
"FGFBP3" -1.68628740565399 2.09675292048636 7.1353248959189 0.0252055129964811 0.0670110617469939
"VMA21" -0.854197838555692 4.74847021804281 7.13009763230218 0.0252264210790154 0.0670588709689736
"GALM" 1.8689663005452 3.67471413514106 7.12994985306802 0.0252302938296603 0.0670613896863726
"EIF2S2" 0.794398200426587 5.31239000592089 7.12874333063587 0.0252369807102363 0.0670644790306771
"LOC102723989" 2.51892296384125 -1.0335053031768 7.11122108973428 0.0252390030311264 0.0670644790306771
"RRAD" -4.21073831589201 4.15692504268197 7.13011662034335 0.0252402322825161 0.0670644790306771
"HADH" 0.851007223832412 5.47447488252655 7.12794709285478 0.0252432006822208 0.0670645933062825
"LRRC8C-DT" -2.49338591679937 -1.01788059648471 7.05255145025119 0.025303855337005 0.0672179471148134
"SLC10A4" -2.69582274913426 0.387120651098252 7.11383548038176 0.0253082927284302 0.0672219454060089
"PIGX" -0.98485813404807 4.09742742828881 7.11841610028986 0.0253185873905021 0.0672348021543941
"SMIM31" 6.09838082486568 0.251865004264973 6.69101376630293 0.0253189987785773 0.0672348021543941
"USHBP1" 1.21668733192856 2.55027728430585 7.11794481580414 0.0253276546151281 0.0672499979212198
"GAS1RR" 2.4219955149957 0.891366063313497 7.12783295093417 0.0253335734069596 0.0672579236079385
"SRA1" -0.788500384215156 4.66073585778209 7.11145472018701 0.0253724272280068 0.0673532763087142
"LOC101929895" -1.6786212841683 1.67953251914837 7.11089912183142 0.025411337122792 0.067448755764734
"LOC100505555" -2.35077574766633 -0.934703281469579 7.05838209628962 0.0254199183178591 0.0674637216296504
"LGALS4" 5.34099054997224 7.41110147749177 7.11025374954103 0.0254247635268877 0.0674687699796157
"BTF3P13" 1.17922784466085 -0.835714096366229 7.13320450487026 0.0254282835303314 0.0674703009181537
"HS6ST3" -2.47356000223921 3.7071649985756 7.10567983994907 0.0254343983454841 0.0674787156660366
"LOC105378248" -2.8809589667837 -0.602423754883122 6.98700805717332 0.0254578063673724 0.067531921545897
"ATP5IF1" -1.12621778911157 5.99070804615468 7.10029060161111 0.0254603445112841 0.067531921545897
"SLC12A4" 1.44895643957618 5.94026996592776 7.09775258790513 0.0254803893591049 0.067577270483281
"LOC101928409" 2.70229606125797 2.80410429903161 7.0894382478138 0.0254964573817079 0.0676120630972415
"LOC107984913" -1.60706583417402 -0.52632689222955 7.11342184288399 0.0255075148545798 0.0676299808007876
"SNORD68" 1.43421071767955 -0.441957690359476 7.11829948450696 0.0255160200689422 0.0676299808007876
"LAPTM4B" 1.22738215002288 5.45390104719817 7.09319029622202 0.0255164678750013 0.0676299808007876
"IFIT3" -1.75437240863691 3.85814771260617 7.09323553583399 0.0255198749088416 0.0676299808007876
"LOC644285" -2.2312739832722 3.61431768505031 7.09311648476923 0.0255205869933148 0.0676299808007876
"PDCD1" 1.84253607788156 -0.998461952015795 7.04997708509382 0.0255209144561663 0.0676299808007876
"LOC101926935" -2.15395652326965 1.27678432505137 7.10014239006414 0.0255339866515235 0.0676568012004364
"ATOH7" -1.84231891415342 -0.141684943729001 7.11488625732422 0.025553829047625 0.0677015521688205
"RPL34P27" 1.35753225432066 0.939800770946346 7.09410044926754 0.0255608488189829 0.067712324841135
"LYPLAL1-AS1" -2.26743604592379 -0.948103236779593 6.91467060991947 0.025565806413271 0.067717632816203
"LINC02363" 3.45474400625338 -1.12433705459429 6.61426082808795 0.02557200628038 0.0677262296647078
"FCGR1A" -1.65900795782604 1.28302272522652 7.09186306218479 0.0255767847733824 0.0677276527259443
"WDR48" -0.654048619953561 5.38489517889932 7.08524921334292 0.0255794162623174 0.0677276527259443
"GRB14" 2.85357833294476 3.66414181986784 7.08547865410086 0.0255814065410666 0.0677276527259443
"GPR171" 2.81421938720895 -0.614063637425398 6.98245716945145 0.025616524915793 0.0678117834093379
"PROX2" -1.31672850019878 1.76437632733755 7.08304291857159 0.0256190995030873 0.0678117834093379
"LOC100420966" 2.13701425919096 -1.48882164495397 7.02577611449175 0.0256343369568322 0.0678442824677186
"SUB1" -1.09575308474425 6.18109544503149 7.07408259704964 0.0256682525995763 0.0679262023369834
"CLK2P1" 1.08210510274366 1.30146690293544 7.07738109152846 0.0256720721506632 0.0679284688427925
"LAMTOR3" -0.770986297765067 4.8542997805773 7.0714078308995 0.0256896028339701 0.0679670103830079
"UGT2B15" 11.1546852922118 4.14966344055365 7.87455107385111 0.0256930505529961 0.0679682880137821
"TPBG" 2.06719730143796 3.28606850641493 7.06832311056968 0.0257169912666681 0.068016866720541
"DPYD-AS1" 1.61337039963916 -1.39550936466968 6.97291783600092 0.0257173479055027 0.068016866720541
"TXNL1" 0.707935185066774 5.30172026860984 7.06632882681863 0.0257301683536495 0.0680375819649295
"LOC107985200" -2.45965025145891 0.912646908166242 7.07959384298189 0.0257319954498693 0.0680375819649295
"PRRX1" -1.72766566023072 3.13287851769966 7.06645365247676 0.025734192879867 0.0680375819649295
"ZNF699" -1.43045006134564 2.36373958443739 7.06703764803507 0.0257370517251851 0.0680375819649295
"PPARGC1B" -2.09989982034879 4.66508427294383 7.0645932552589 0.0257463751174136 0.0680543813636235
"RCHY1" -0.705047410906514 4.33218410741114 7.06019469538156 0.0257793021192109 0.0681335601894062
"SLC35F3" -1.4579176179016 2.45086694480563 7.06579307425472 0.0257927464411862 0.0681612348316073
"SESTD1" -0.958296480494704 5.43623806792496 7.05808928443282 0.0257961645086285 0.0681624102536086
"HBB" -4.77064852043296 6.35190396538093 7.05832647445951 0.0257997321416552 0.0681628600310932
"LOC105374846" -3.1965253309356 -1.35953242968925 6.73524134760293 0.0258022813238747 0.0681628600310932
"YEATS2" -1.20780583291923 5.32783698028923 7.05670486740072 0.0258072746366854 0.0681681957651819
"GOT2P2" -1.31090369550405 -1.46703758177984 6.96648539617134 0.0258131476330109 0.0681758536275086
"NPIPB12" -1.0859727914474 5.91782144471893 7.05529017969396 0.0258186265017365 0.0681794759647323
"HNF4A" 6.64175831565467 5.06712904630409 7.06527881982268 0.0258204671897843 0.0681794759647323
"XPNPEP2" 3.00568035829369 1.87508393439521 6.97977606479692 0.0258291614289107 0.0681945785739696
"SLC35F2" 1.74641888901515 2.9334901045391 7.05375529723054 0.0258377538841295 0.0682094090043377
"LOC101927330" 1.65572676583913 -0.639504858463168 7.08072472930103 0.0258504483791938 0.0682350637988506
"CICP27" 1.64129667840734 -1.29602817394674 7.05650013734843 0.025863373876007 0.068261322370189
"METAP1" 0.753532333753909 4.85918104738107 7.04927115338237 0.0258670301798063 0.0682631134882075
"CRY2" -1.07316391016813 6.46675285998708 7.04706045131309 0.0258848187272831 0.0683021949036561
"LOC102546294" -1.24142125032415 -0.653365001644607 7.06933555393192 0.0259319884219995 0.0684168669654478
"IGF2BP3" 3.9144321154222 1.18023148061891 7.06043541553143 0.0259342453186365 0.0684168669654478
"NDUFS5" -1.21147545018202 6.5175516961828 7.04039831442136 0.0259385587068158 0.0684203726100278
"DCAF1" 0.799575063368147 5.70602412452691 7.03975709675283 0.0259437403800565 0.068426167534836
"PTPA" -0.91681857643264 6.73515275014013 7.03720855560425 0.02596433657956 0.0684692057409531
"LSG1" 0.805150777974911 4.78927166339607 7.03668459550599 0.0259685869201093 0.0684692057409531
"LOC401127" -2.0821683908444 -0.453752830920442 7.03826738786488 0.0259690182733953 0.0684692057409531
"ZNF449" 1.17846517651224 3.54635841382336 7.03504230965705 0.0259835289998334 0.0684995862834844
"TSHZ1" -1.08263119350952 5.30087570493987 7.03282776969982 0.0259998104495765 0.0685267953473313
"MRRF" 0.98024884344875 4.7445811909716 7.03282547635104 0.0259998283939406 0.0685267953473313
"TMEM173" 1.16319405131834 4.15495148610864 7.03206527962602 0.0260076426002234 0.0685395110484105
"CMIP" -0.952447495452951 5.7841027880076 7.03112553594602 0.026013589684053 0.0685473038513696
"LOC105374746" -1.73892677314712 -1.09955842105345 6.92577259067999 0.0260474228624767 0.068628567879816
"CKMT1B" -4.50195449802414 6.16751016348896 7.02466720560171 0.0260677629963091 0.0686742664548823
"CDC42SE1" 0.824047937678858 6.37532424272711 7.02261889235632 0.0260826510885729 0.0687055930375196
"CHST14" 1.35003948338194 3.08295353139867 7.02205994487886 0.0260903890518732 0.0687180800797557
"SMG9" -1.03864021237141 4.36063976864194 7.0212622320753 0.0260941114512874 0.0687199890891171
"LOC105374838" 2.02238547442542 0.764169384990369 7.03131021175595 0.0260995504271026 0.0687264178200466
"HBA2" -4.57378532138823 6.07585143582486 7.01999883436164 0.0261077845924028 0.0687402046377436
"LINC00595" -7.44309497869093 -0.554760412621599 7.82482844123695 0.0261579070419518 0.0688642649215372
"TTYH2" -1.62694809170905 4.93174866106656 7.01127024299684 0.0261751667440286 0.0689017909756408
"CCNA2" -1.68055484310816 2.35380939452573 7.00451387575203 0.0262437630628657 0.0690744280385989
"CLP1" 1.278476095061 2.49215037217121 7.00320219623483 0.0262475229983955 0.0690763936101729
"CDR2L" -2.22060180836166 4.57732431556476 7.00104268009444 0.0262600875593736 0.0691015274677043
"CIB2" -1.2166929525786 2.85972071829935 7.00021010141732 0.0262711413157903 0.0691226804389408
"GDAP2" 1.06205721740614 3.5449902869489 6.99722211527709 0.0262918580693854 0.0691692501997544
"NLRP3" -1.80445284663793 1.44276878059119 7.00090029597608 0.0263049349343485 0.0691957123775031
"FLRT1" -2.03671562979811 3.77550211627122 6.99208397238479 0.0263348223915324 0.0692663840438136
"SLC4A1AP" -0.875417608905676 4.36528303033637 6.99035508523308 0.0263466962512545 0.0692896652013319
"MYL12BP1" -1.20175196167164 -0.111290097056024 7.00947573210587 0.0263514426470861 0.0692941985185191
"TLR9" -2.66106236160337 1.03977657123109 7.00117854701503 0.0263658481671726 0.0693241276789118
"HSD17B11" 1.43004106547765 5.78201725683309 6.98642402568563 0.0263790644716683 0.0693509235106645
"TLR7" -1.50808366835402 -0.489663183484649 6.9959500574993 0.0263965270301018 0.0693805990821483
"NDUFB9P2" -1.43352115182407 0.0166488730280669 7.00555163428949 0.0263976552904471 0.0693805990821483
"TNPO1" 0.812498284528208 6.22600426817003 6.98395492843331 0.0263994314413775 0.0693805990821483
"MIOS" 1.04262400329212 4.71422630980915 6.98295751950675 0.0264076819972464 0.0693943271190821
"LOC101928216" 1.96967572131434 1.94042599419142 6.99237799590115 0.0264270827124312 0.0694310719222241
"S100A9" 1.67743577138417 4.29331874274852 6.98036186162173 0.0264303695963074 0.0694310719222241
"LTA4H" 1.03009303173811 5.83722657942257 6.98016363025047 0.0264307509123337 0.0694310719222241
"ZCCHC24" -2.37154586706088 6.70528849058832 6.97961583000073 0.0264352831517274 0.0694350213397514
"VWA3B" -3.1969051310058 -1.23412176695247 6.63856133154529 0.0264673547554881 0.0695112965711496
"MAP3K1" 1.20852669181524 4.16771835277868 6.97357941369186 0.026485677802764 0.0695452120779933
"IMPDH1P10" 1.14828849081853 2.07856522362836 6.9753513867687 0.026486335731863 0.0695452120779933
"CABCOCO1" -4.02542204391142 0.512024941357058 6.91470574724555 0.0264988630853985 0.0695701369941321
"SEZ6L2" -1.68636237637298 5.66340054293809 6.97039606682285 0.0265120731718332 0.0695968484443234
"AGPAT5" -1.50209428961412 4.60071709323769 6.96880402443271 0.0265252870611041 0.0696235637595388
"APEH" 1.09402177807173 5.67067277681231 6.96802590287424 0.0265313245995329 0.0696276391436766
"ANKHD1-EIF4EBP3" 0.965172747443502 6.99565031329417 6.96783408308159 0.0265329140920026 0.0696276391436766
"SYBU" 1.29584820172443 6.98122898332329 6.96567232429975 0.0265508794281386 0.0696637951791975
"NIN" -1.10131198425706 5.0160587125999 6.96544655732583 0.0265527695649216 0.0696637951791975
"TMEM63C" -3.01040835398363 4.63629960357379 6.96396605795549 0.026566877384822 0.069691329734588
"MIF4GD" 0.878369245006875 4.00025251344052 6.96350471173808 0.02656934446588 0.069691329734588
"PAK3" 2.25971689581148 6.4459765728975 6.9621852425618 0.0265811369777584 0.0697142850034449
"LOC100507487" 2.02140389657056 0.606928926449288 6.9754431782555 0.0265852005246716 0.0697169666012465
"ACTG1P17" -1.72374506609411 -0.931257873434109 6.95794134603667 0.0265957717137273 0.0697367112589726
"KLF5" 3.56922319286763 5.59971482219263 6.96080995480462 0.0266081755244319 0.0697612561639524
"RNH1" 0.795154575614191 6.63992285426826 6.95816061704708 0.0266134134007845 0.0697670099728971
"MAFG-AS1" 1.37449276790565 0.584928967207717 6.97371045564059 0.0266263471541919 0.0697929348856447
"SLC44A4" 6.37884952027087 5.60235044913196 6.93240596575996 0.0266757819265199 0.0699081738107045
"IGLV2-23" 5.84889520643933 2.76577572810316 6.2895067423461 0.026676410228835 0.0699081738107045
"LOC107985532" 2.02962878525215 -0.516597360847418 6.94700930121991 0.0267047201069119 0.0699743637502521
"LOC105373511" 1.52309369045865 0.853970035262343 6.95427287962669 0.026709542113186 0.0699790003365473
"LOC107986727" -1.75632134977598 -1.25256990712801 6.85397469863384 0.0267192247720195 0.0699963693176262
"MMP15" 2.16299798195659 5.24438548603849 6.9434799049011 0.0267365774063475 0.0700338250731851
"FAM104B" -1.02846711437149 3.28490614639059 6.94023835334468 0.0267657225664768 0.0701021580985354
"XG" 1.86000529974849 -1.63932205212551 6.64907109873439 0.0267865289829826 0.0701486379866205
"MORN2" -1.17557239643202 2.90161953606171 6.93716351844806 0.0267932525573414 0.0701582312823588
"CDH6" -1.97483758226193 2.27987892516793 6.93581670298514 0.0268254988308695 0.0702346460367387
"HSD17B4" 0.863589681075721 6.59780553839126 6.93212604635232 0.0268315665579053 0.0702425103734133
"SERHL2" -1.16669633567522 2.14099112370907 6.93107936441082 0.0268537440073266 0.0702901949336857
"CCDC32" 0.872670657063675 3.64639443422759 6.92933919169887 0.026855913519047 0.0702901949336857
"BTF3P3" 1.13790284761764 -0.742493019439244 6.95630596369489 0.0268635142143447 0.0702904528261596
"USP2-AS1" -2.17242880233917 -1.44053599135596 6.77418515216281 0.0268635199845642 0.0702904528261596
"NETO2" -2.58964144853202 2.84155427737803 6.92985514787508 0.026865210366971 0.0702904528261596
"IGHM" 5.20366316795536 4.30764520202682 6.93426076983951 0.0268928180220698 0.0703546562998917
"RASGRF2-AS1" -2.63010532284163 -1.20328716184043 6.79304305552564 0.0269052634951379 0.0703791836633997
"SPEF1" -2.59967452446707 1.00393190378028 6.94007514933109 0.0269088719333332 0.070380592021867
"ELMO3" 4.11758526797512 5.11091006425711 6.92206302707447 0.0269188616980625 0.0703912131305254
"SPART" -1.50009455016159 5.61627885300222 6.92175764164638 0.0269190737411261 0.0703912131305254
"CFAP100" -1.44871441781552 -0.908806995833461 6.91925789785884 0.0269279319697864 0.0703999970045558
"LYPD6" -1.39009072408277 2.2495163900133 6.92209046608019 0.0269285746448397 0.0703999970045558
"LOC101928134" -7.13648090262474 -1.32300420476097 7.73166611098869 0.0269359665651885 0.0704112923040988
"OR2A20P" 1.53237682100546 1.47617919340781 6.92507704905123 0.0269467649868427 0.0704314886926654
"TICAM2" 1.24853053132508 2.33528579626463 6.91585680096461 0.0269770395387757 0.0705025799619736
"MTTP" -3.66583297376978 0.322523644489269 6.64972455606523 0.0269805637354147 0.0705037528364735
"ZBTB40" 1.04712150597448 5.37192085233306 6.91284841402529 0.0269945317983124 0.0705322135259074
"GOLGA8J" 1.48114077337232 1.13006819353388 6.91625233925052 0.0270079683722998 0.0705592791948688
"ARHGEF16" 3.56622120622354 4.4151639449515 6.91045296526706 0.0270221873003476 0.0705883823906642
"MAX" -0.922577788371761 5.60140744979349 6.90290002736571 0.0270791061248233 0.0707290085349863
"LOXL1" 2.82356233999127 2.60274152389732 6.90451579074871 0.0270970355877937 0.0707677763556813
"ERBB3" 2.0550759124683 6.5786555054684 6.89996960947393 0.0271040788801039 0.0707781077943252
"PRELID2" 2.58739750017157 2.72430626603568 6.90270213918622 0.0271073800328859 0.0707786659742494
"ADAM20P1" -2.65917572184579 1.12217121884008 6.90862895957841 0.0271452807163198 0.0708688208706607
"LINC01730" -3.45671678905536 -1.02838183016442 6.61361629983218 0.0271480909437794 0.0708688208706607
"ASLP1" 1.62074897195708 1.04606248411773 6.89794594809493 0.0271722092429283 0.0709227279273781
"SLC22A14" -1.86965619339201 -0.770603797207282 6.88499269615812 0.0271749287726975 0.0709227279273781
"PANK2" -0.768634016536614 5.67512736009769 6.89102009190608 0.0271805300448202 0.0709292716309053
"ZIM2" -3.1402318519835 0.971066674870098 6.9049189650633 0.0271859947248174 0.0709354574398406
"TRERF1" -1.19422855603355 3.56998938620892 6.8891249589874 0.0271985939984161 0.070960255765755
"LDB3" -2.96598648541165 5.25283143805453 6.88731137918187 0.0272265238764472 0.0710250409498808
"SERTM1" -3.96201673595089 0.708700001511914 6.87593671741768 0.0272694803148347 0.071129006282579
"ZSCAN16-AS1" -1.2753959640616 2.90571335463295 6.88016137440575 0.0272792097282789 0.0711396095723095
"GUK1" -1.31999749827963 7.22829470432332 6.8793094049021 0.0272809662808152 0.0711396095723095
"LOC107986257" -1.78970288975013 3.544965419081 6.87933841547373 0.0272846624333255 0.0711396095723095
"PIRT" -2.65302484968449 1.8033059642612 6.86283971130199 0.0272859579921185 0.0711396095723095
"ZNF700" 1.40709805718771 4.36638779045526 6.87838405979956 0.0272893662497085 0.0711404049664053
"LOC100130210" -1.64003044644566 -1.4146593250552 6.83194621858216 0.0272957587004138 0.0711489787614539
"MPPED2" -2.30266914885469 2.88526591270059 6.87811641056203 0.0273057804537734 0.0711670096524278
"GOLGA6L10" 0.964531508739858 2.42926427397723 6.87686484794405 0.0273089820400777 0.0711672630747734
"PTBP2" -1.29573452670793 5.2019856013057 6.87265729676382 0.027338648932097 0.0712364772412281
"ALOX5" 2.20285249620408 4.35804747491398 6.8705978143797 0.02735683722566 0.071275769223577
"DTD1" -0.838594776301222 4.23278654701724 6.87000825667487 0.0273615045623323 0.0712785051667187
"UBE2L6" -1.03161812565222 4.7101395281289 6.86932055631889 0.0273670236018273 0.0712785051667187
"SNAPC5" -0.940613423173791 4.63276923203733 6.86929838641595 0.0273672149390385 0.0712785051667187
"CC2D2A" -1.6693425232557 3.81590714038681 6.86935830064292 0.0273706324430707 0.0712793080492328
"AKAP12" -2.26105437390305 7.72410471355522 6.86808330340851 0.0273776834329109 0.0712895720921719
"SP110" 1.44493929407907 3.83705044682339 6.86760860988661 0.0273830699351007 0.0712955000865627
"B4GALT4-AS1" 1.26063351926879 -0.578931612861199 6.89044538642362 0.0274024799243083 0.0713324988317639
"LOC107984591" -3.32115590298031 -0.153644520364873 6.84054835793729 0.0274035034770488 0.0713324988317639
"SVIP" -0.880928616189459 4.46555737821252 6.86469852424536 0.0274069521446693 0.0713333762393897
"IL1R2" 3.04452495394973 1.4776845432788 6.8756181115526 0.027421374981642 0.071362813197201
"NIT2" 1.1831431876179 4.17157798578135 6.862367130668 0.0274275350484626 0.0713673765830557
"AP5M1" -0.820478008533496 4.85550611854068 6.86210732613168 0.0274293546378759 0.0713673765830557
"RALB" -1.01137502461861 5.26641355526269 6.86071981908146 0.0274413602305373 0.0713905110400666
"GCAT" 1.43126738158168 4.83730896122316 6.85940715142117 0.0274540222475412 0.0714147370540148
"LOC105376039" 2.74598346092493 -1.56591595577783 6.17887076485823 0.0274569026126101 0.0714147370540148
"MTRF1L" -0.917135221326691 3.75359690600865 6.85760722741952 0.0274696022391166 0.0714396632253826
"ACTN3" -2.66479027498469 -1.54140004588135 6.51933231975739 0.0274831153954393 0.0714666992332628
"SLC11A2" 0.635207304830681 5.76639000148966 6.85550587967769 0.0274865451890684 0.0714675114505379
"MLEC" 1.54877515790076 7.29724606443197 6.85296770575461 0.027508575708483 0.0715099819630162
"DAB2IP" -1.35150272163228 7.2537853162743 6.85282576067691 0.0275098087346569 0.0715099819630162
"NDUFC2" -0.684587847795025 5.589409203173 6.85242324591672 0.0275133095156019 0.0715099819630162
"IL17RC" 1.2048643435446 5.16783288732067 6.85196725106112 0.0275172776999469 0.0715099819630162
"UBA3" -0.67484900892953 4.92254680213982 6.85182966832334 0.0275184759379598 0.0715099819630162
"TMEM238" 3.91017519351065 1.69036887696659 6.85561464182049 0.0275891713037722 0.0716855663763999
"LOC107984329" -1.13056345167797 0.722634120384813 6.85136105766502 0.0275992213380731 0.0717035527170588
"MED28" 0.784696651901231 4.40865992720913 6.84184196064937 0.0276054409000288 0.0717115844343525
"AASS" 1.73444798285655 6.21190543317829 6.83992251413246 0.0276221659704202 0.0717469017529893
"OLMALINC" -1.98403606849217 2.29879385166954 6.8398639219889 0.0276402051945682 0.0717856241175344
"ALAS1" -1.17192342602337 4.95543044237074 6.83663818599449 0.0276508700398545 0.0718051875468582
"MESD" 0.723780156813003 4.88084441810765 6.83349838191131 0.0276783246321792 0.0718613357801278
"NEK11" -1.29375751654485 2.48062446545546 6.83437671915714 0.0276787609569696 0.0718613357801278
"FBXW8" 0.725622610042683 4.28753897804845 6.83300286240448 0.0276826793086311 0.0718633703035181
"WDR6" 0.893199764749183 7.65102158739843 6.83205694580814 0.0276909310310513 0.071876652387551
"LOC100506497" -2.4392700952106 -0.344790304733167 6.84344275397894 0.0276941478355126 0.0718768639340118
"LOC102724237" 2.90778801776776 -1.5087857253892 6.65739556093349 0.0276994237739119 0.0718824190646287
"PTMAP5" 0.983830133913551 5.66152806632984 6.82891059931136 0.0277185032635901 0.0719237903019584
"CAPN11" 2.00199069943458 -0.823825424354426 6.81937930992843 0.0277526387103556 0.0720042148522977
"PPP2R5A" 0.913736228733611 5.68961758524509 6.82324898944317 0.027768193296356 0.0720364186170603
"SCYL1" 0.654775034686917 6.1899479660635 6.82133331787648 0.0277850295163963 0.0720697889045822
"RAD51C" -1.18935375361175 3.12035144002542 6.82139574209393 0.0277873441277035 0.0720697889045822
"KCNK1" -3.24993672720516 4.60232114157991 6.81878502538435 0.0278105918108748 0.0721219250298989
"MRPS30-DT" -2.41420556154801 0.606523021965372 6.83000366232575 0.0278138363931734 0.0721221806711346
"ZNF418" -1.54367297654216 2.97858557603862 6.81685878945495 0.0278302226165242 0.0721565091024449
"GPR65" 1.35347593657392 0.240513491705626 6.83109922831097 0.0278424826123268 0.0721801327476638
"PWRN1" 2.71505038470454 -0.489688622711582 6.82003719977322 0.0278571747066463 0.0722034157787055
"PLPBP" 0.634935736105797 5.35369956937576 6.81307478646806 0.0278577695643865 0.0722034157787055
"PTH1R" -1.32669067613474 3.46819007236561 6.81300988257457 0.0278609123654713 0.0722034157787055
"GLS2" 1.22065464803571 5.52962861849107 6.8117261466206 0.0278779835080067 0.0722333054803498
"DOPEY2" -2.02748927303665 4.7005513144569 6.8101279427072 0.0278846386011092 0.0722333054803498
"FBXL7" -2.07849959321521 4.22331941176142 6.81032342746505 0.027885437022492 0.0722333054803498
"LINC02331" 1.9877739797835 -1.84237367161105 6.13208651941926 0.0278887409999806 0.0722333054803498
"MYPOP" -0.95349676827798 3.78254156262931 6.80944982331784 0.0278914593973539 0.0722333054803498
"DUSP4" 2.41384980823172 5.16397226805622 6.80925759190193 0.0278944172250767 0.0722333054803498
"NRIP2" -1.90440126568062 3.94504546140659 6.80912180062207 0.0278945017848435 0.0722333054803498
"LOC107986556" -1.3855618317248 -1.0278442304204 6.79491208493717 0.0279071353892968 0.0722578584594114
"GTF2IP12" 1.51976012528496 -1.09641026245198 6.83184662080015 0.0279150717134079 0.0722702449497319
"LOC105371045" -2.72785296989868 -0.549809182453875 6.786814234349 0.027931812897455 0.0723054212595027
"CACNA1C" -2.48177751084293 6.32977612877698 6.80412071407016 0.0279387411840844 0.072315190430748
"NSFP1" -1.8877250855917 0.671527406782693 6.81786290421991 0.0279458030031598 0.0723253029857122
"CREBL2" -0.705967263307876 5.35282680522662 6.80258124565385 0.027950531281031 0.0723293746040904
"INCENP" -1.17223117065313 3.83606731176981 6.80138126686121 0.0279624502864349 0.0723520511079593
"LARP4" 0.824633675779257 5.14837537390073 6.79777426832467 0.0279931523201324 0.0724233175645002
"LOC107985876" 1.89038894434083 0.0599216843213098 6.81501715815484 0.0279986123448432 0.0724292696914388
"COX7B" -0.786657983299354 5.60834740749064 6.79555301218931 0.0280128715848109 0.0724530672820655
"EGFR-AS1" 1.38153994421894 0.0971048841491707 6.8116286305537 0.0280141325360187 0.0724530672820655
"NBEA" -2.18404414036405 5.30372907117941 6.79390210110991 0.0280279700085857 0.0724748559160106
"LOC107986754" -2.45882899936379 0.830475886073812 6.80716292572415 0.0280292382622877 0.0724748559160106
"NACA" 0.881745461025385 8.60502156069734 6.79339501983354 0.0280320413263802 0.0724748559160106
"MYADM" 2.02088579492909 7.21013750970519 6.79302979978333 0.0280352934415671 0.0724750904542091
"LOC107987141" -1.18766234296013 0.774285562581938 6.80059025374901 0.0280423584695119 0.0724851807321639
"SPATC1" -2.75065965097123 -0.825598229838219 6.73051399970828 0.0280514011200386 0.0725003800086679
"SLC30A10" -5.3791521130678 3.14705097832853 6.80159747582891 0.0280560965587088 0.0725043415182503
"DKFZP434A062" -1.95922446917844 -0.556126153151081 6.78423747141724 0.0280609715766435 0.0725087661625961
"TM7SF2" 1.7351405374266 5.23928275732181 6.7867377249195 0.0280925750427349 0.0725822475887182
"PGC" 4.50106210087138 3.34743337975081 6.78969497857941 0.0280989505248406 0.0725905387403617
"RGS9BP" -6.60055574906528 -1.74160044065482 7.57534530500247 0.0281132268254041 0.072615105954207
"STX19" 3.89986768641479 0.933151712236169 6.77821915068378 0.028114795221354 0.072615105954207
"CD58" 1.09408694480435 2.54424430453342 6.78373439201652 0.0281306846288999 0.0726409104546879
"TEX29" -2.40395641222784 0.608062851428135 6.80304312475314 0.0281329338605593 0.0726409104546879
"NUDT9P1" -1.58052820800225 -1.33296951768394 6.73335358426511 0.0281342919924613 0.0726409104546879
"BAHD1" 0.683782920621444 5.0942423290926 6.7808807060133 0.0281435753810242 0.0726566965777005
"FRMPD2B" -3.41730624463245 0.647047182046973 6.63251862501832 0.0281472426401086 0.0726579819304685
