"logFC" "logCPM" "F" "PValue" "FDR"
"CTRC" -14.2074371860847 11.2229514381293 74.8999195236294 1.06252240752428e-05 0.00190851643946482
"C1orf21" 2.37996415026032 6.10166273194821 74.5724726017447 1.06381296160632e-05 0.00190851643946482
"LOC105376491" -6.90820946495376 -0.786820349967458 48.9111684530626 1.06560568921046e-05 0.00190851643946482
"CTRB1" -14.8712425325385 13.017510007439 61.8306857518653 1.09585936859306e-05 0.00194748651356557
"BNIP3" -4.65055039092921 7.64728809533797 73.7165555089924 1.11566222850732e-05 0.00195268050980623
"PGGHG" -5.49082796399511 9.55298264432821 73.7141144770705 1.11581743417499e-05 0.00195268050980623
"CLPSL1" -14.2680236963611 4.73226797187366 116.643984540644 1.13878681581052e-05 0.00197777937518607
"FAM167A-AS1" -6.06963665438338 -0.544908633812373 47.9390121017917 1.18382399754321e-05 0.00202640160364341
"PLA2G1B" -13.9841013596244 11.0701738353184 62.9627595900799 1.18446156985046e-05 0.00202640160364341
"GALNT14" -4.98707958518137 1.5146062633828 68.8944014481447 1.22144274110761e-05 0.00207419072888089
"LAMP3" -4.78484201395075 0.715019536149322 66.6370081474958 1.2350377911243e-05 0.00207746867080155
"LOC105379613" -10.3917114901418 0.89366012273311 63.3237946443506 1.24149709007552e-05 0.00207746867080155
"LOC105379749" -5.61278232640864 -0.778616753777648 42.5356148203204 1.25400695081737e-05 0.00208319632952813
"CTSLP2" -4.35930390442042 -0.375360605085957 66.5394597963641 1.27055200717636e-05 0.00208351788914375
"S100A6" 3.06111963063997 7.29075681876214 71.3983645060351 1.27237733688168e-05 0.00208351788914375
"C13orf46" -4.29981956121485 2.904299402468 71.3783610659054 1.31395565422538e-05 0.00213033459349986
"FBXO2" -4.88808089365402 6.22054636783064 70.7192824960028 1.32478047016994e-05 0.00213033459349986
"CLDN10" -7.41360503110837 5.56064601075013 70.9579720650291 1.32884556977309e-05 0.00213033459349986
"LOC101928208" -4.00478058855556 -0.92642711359985 59.8439133103948 1.39146999957698e-05 0.00221285150651701
"TRPV4" -4.34036628038011 1.7483637999772 70.4696565699625 1.40042171637218e-05 0.00221285150651701
"SCAMP5" -3.41550424736063 7.02274400687518 69.6435804827623 1.40927511429219e-05 0.00221285150651701
"SEC61B" -2.43593541990271 5.93648313629016 69.2808393652188 1.43956647749719e-05 0.00224503819704919
"SYCN" -15.5220829611629 10.0370032361532 49.680071637039 1.46484519418042e-05 0.00225908338660133
"CIT" 2.92743795457413 5.38905626756237 69.0193988762743 1.46828102335266e-05 0.00225908338660133
